,stop_id,stop_name
4324,599,Cunningham Road
4325,4807,"Sammenahalli,SARJAPURA, HOBLI,OPPOSITE OF MILK PRODUCT CO-OPERATIVE SOCIETY"
4326,1343,"Srinagar,BUS STAND"
4327,1562,"Telephone Exchange,VASANTHA NAGARA,BESIDE OPEN AREA"
4328,4781,"Kudlu ,KOODLU,OPPOSITE OF KOODLU DIGITAL STUDIO"
4329,3648,"Factory Circle,IN FRONT OF ANJANEYA TEMPLE"
4330,1163,"Manyatha Tech Park,NAGAVARA,OPPOSITE OF IBM MANYATA COMPANY"
4331,1424,"Jayanagara 3rd block,JAYANAGARA 3RD BLOCK,OPPOSITE OF SYNDICATE BANK"
4332,25,"Malleshwaram 18th Cross,MALLESHWARAM,BESIDE KARNATAKA EXAMINATION AUTHORITY"
4333,3034,"Ashwatanagara Bhupasandra,ASHWATHA NAGARA,BESIDE ST JOHN MEDICAL CHEMISTS & DRUGGIST"
4334,4850,MARSUR
4335,5154,"Central Reserve Police Force,GUTTEPALYA,OPPOSITE OF TRAINING SCHOOL"
4336,376,"Maramma Temple,K.H.RANGANATHA COLONY,OPPOSITE OF MARIYAMMA TEMPLE"
4337,2646,"Cholanayakanahalli,CHOLANAYAKANA HALLI,IN FRONT OF MARAMMA TEMPLE"
4338,3707,"Military Dairy Farm,HEBBALA,BESIDE OPEN AREA"
4339,2581,Malagala Park
4340,1311,"Billapura,SARJAPURA, HOBLI,IN FRONT OF GOVT. PRIMARY SCHOOL"
4341,1700,"Gajendra Nagara,ANEPALYA ADUGODI POST,OPPOSITE OF SUNFORD JAPAN ELECTRONIC PRIVATE LIMITED"
4342,282,Brigade Road
4343,192,"Bagalagunte,BAGALAGUNTE,BESIDE MATAJI STEEL CENTER"
4344,727,Byadarahalli
4345,2435,Hunnigere
4346,869,"Tanisandra,THANISANDRA,OPPOSITE OF IYENGAR BAKERY"
4347,2769,"Sondekoppa Bypass,NELAMANGALA,BESIDE SRI KRISHNA BAKERY AND SWEETS"
4348,3048,"Doddakukkanahalli Cross,DODDA KUKKANAHALLI,BESIDE WATER TANK"
4349,3500,"Venkatala,YELAHANKA,IN FRONT OF MARUTI SUZIKI BIMAL AUTO AGENCY"
4350,732,"Poornapragna Layout WATER TANK,POORNA PRAJNA NAGARA (UTHARAHALLI),OPPOSITE OF CHAITHRA SANITARY WARE"
4351,1992,"Muthurayapura Cross,MUTURAYANAPURA,BESIDE OPEN AREA"
4352,5303,"Kempapura,HEBBALA,OPPOSITE OF SHRI BHAVANI ENTERPRISES"
4353,1251,"Begadadevanahalli,ANEKAL TALUK,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL"
4354,4285,BARAGUR
4355,3101,"VINAYAKA NAGARA,VINAYAKA NAGARA,BESIDE WATER TANK"
4356,3421,"Dodda Bommasandra,DODDA BOMMASANDRA,BESIDE RATHNARAJ TELECOM"
4357,320,"Ambedkar College,80FEET OUTER RING ROAD,IN FRONT OF FISH PRODUCT SALES COUNTER"
4358,1057,Benniganahalli
4359,4055,"Ayyappa Temple,SUBBAIAHAN PALYA,IN FRONT OF MITSUBISHI ELECTRIC"
4360,118,"Murgeshpalya,Opp.Sir MV COLLAGE"
4361,1638,"Matada Halli,RT NAGARA POST OFFICE,BESIDE SHRI RADHAKRISHNA THEATER"
4362,493,"Channasandra,CHANASANDRA,IN FRONT OF ANNAPOORNA RETAIL PVT LTD"
4363,2676,Helige Halli Colony
4364,655,"New Horizon School,INDIRA NAGARA,BESIDE METHODIST CHURCH"
4365,3175,"Gundenahalli Cross,BESIDE OPEN AREA"
4366,470,"Deepanjali nagara BMT-16,DEEPANJALI NAGARA,OPPOSITE OF DEPOT 16"
4367,716,"8th Mile T Dasarahalli,8TH MILE,BESIDE A.K.SCOOTER WORKS"
4368,3524,"Vidyanagara Devanahalli Road,VIDYA NAGARA,OPPOSITE OF JAYAPRAKASH NARAYANA NATIONAL YOUTH CENTER"
4369,1166,"Jn of Hennur Cross,HENNURU,OPPOSITE OF NAVAJEEVA ASHRAM, NEW LIFE COLLEGE"
4370,5090,Biana Palya
4371,1116,"Kamala Neharu Extension,YESHAWANTHAPURA,IN FRONT OF NEW STAR BEDDING HOUSE"
4372,3725,"North Side Hospital,SAHAKARA NAGARA,BESIDE B.B.M.P. PARK"
4373,1025,"Byramangala Cross,BIDADI,IN FRONT OF MANDARATHI ARAMANE HOTEL"
4374,1352,"Muneshwara Temple,HALEHALLI & ANEKAL TALUK,BEHIND SRI MUNESHWARA SWAMY TEMPLE"
4375,695,"System Jalahalli Cross,PEENYA INDUSTRIAL AREA,IN FRONT OF NEW TIMBER INDUSTRY"
4376,816,Morision Factory
4377,1170,"BChannasandra,RAMAMURTHY NAGARA,UNDER PASS ENTRANCE"
4378,3283,"Thippenahalli Cross,TIPPENAHALLI CROSS,BESIDE SRI MANJUNATHA UPAHARA"
4379,1827,"BHEL Layout Cross,B.H.E.L. LAYOUT,BESIDE OM SHAKTHI CANTEEN"
4380,525,Bangalore University Gate Mysore Road
4381,4541,"Kada Bisanahalli,KADABEESANAHALLI,OPPOSITE OF V.R.CHAMBERS"
4382,2621,"Shanmuka Temple,B.E.M.L. LAYOUT  5TH STAGE,OPPOSITE OF UMA MAHESHWARI REAL ESTATES"
4383,719,"Om timber,H.M.T.LAYOUT CROSS,BESIDE S.S.M. PUBLIC SCHOOL"
4384,4940,"Wipro gate ,ELECTRONIC CITY,OPPOSITE OF AMERICAN POWER CONVERSION INDIA PRIVATE LIMITED"
4385,348,"BEML,BEML,IN FRONT OF BEML LIMITED"
4386,2561,"Maruthi nagara,MARUTHI NAGARA,OPPOSITE OF OXFORD SCHOOL"
4387,2742,"Sondekoppa,SONDEKOPPA,BESIDE GRAMA PANCHYATH OFFICE"
4388,2828,"Ravuthanahalli,RAVUTHANAHALLI,BESIDE LAKSHMIDEVI TEMPLE"
4389,1655,"Canara Bank Hebbala,FRAZER TOWN,IN FRONT OF V.R.SHABBIR AHMED STORES"
4390,3210,"Hyadalu,HYADALU,BESIDE OPEN AREA"
4391,350,"DRDO Qts,C.V.RAMAN NAGARA,OPPOSITE OF MES SERVICE CENTER NO-1"
4392,343,"Indiranagar Police Station,INDIRANAGARA,BESIDE JEALOUS-21"
4393,4240,"Tharabanahalli Cross,IN FRONT OF ALADAMARA"
4394,115,Domlur
4395,2351,"Anchipura,ANCHIPURA,IN FRONT OF MILK DAIRY"
4396,2943,"Kanasawadi Mudhure Temple,KANASAVADI,IN FRONT OF SHANIMAHATMA TEMPLE"
4397,1890,"Gantakanadoddi Cross,GANTAKANA DODDI,IN FRONT OF NISHU VIKAS SWEETS & BAKERY"
4398,4599,"Kadabisanahalli,KADABEESANAHALLI,OPPOSITE OF TREND ENTERPRISES"
4399,2879,"Kammasandra,K.G.LAKKENAHALLI CROSS,BESIDE RAVAPACK INDUSTRIES"
4400,2770,"Siddaganga College,NELAMANGALA,BESIDE GANESHA TEMPLE"
4401,2822,"Park,NAGARABHAVI 2ND STAGE,IN FRONT OF GANDHIPARK"
4402,4374,Kajisonnena halli
4403,2722,"Kebbala,SUNKADA KATTE,IN FRONT OF RENUKA BAR & RESTAURANT"
4404,1555,"Government Soap Factory,RAJAJINAGARA 1ST BLOCK,INFRONT OF TOYOTA SHOW ROOM"
4405,4309,"Ayyappa Nagara,AYYAPPA NAGARA,OPPOSITE OF RAASHI MEDICALS"
4406,4115,"Ananda Nagara,ANANDAPURA,IN FRONT OF KRISHNA BAKERY & SWEETS"
4407,1123,"Link Road,MALLESHWARAM,BESIDE PRASAD STRORES"
4408,1636,"R T Nagara Post Office,RT NAGARA,OPPOSITE OF SYNDICATE BANK"
4409,3751,"Razak Palya,RAZACK PALYA,BESIDE PITTY SHOP"
4410,3825,"Rachenahalli,RACHENAHALLI,OPPOSITE OF MAHAVEER PHARMA"
4411,5116,"Lakkondahalli Cross,LAKKONDAHALLI,BESIDE PITTY SHOP"
4412,1049,Rose Garden Jayanagara
4413,1333,"Telecom Colony Cross,RAGHAVA BLOCK,BESIDE DEEPA CONDIMENTS"
4414,64,"KR Circle,BESIDE DISTRICT TREASURY OFFICE"
4415,4171,"MAHADEVAPURA,HOODI,OPPOSITE OF SRI SATHYA KALYANA MANTAPA"
4416,5117,"Venkatapura Gate,J VENKATAPURA,OPPOSITE OF SOCIETY"
4417,5178,"Navarang Talkies,RAJAJINAGARA,BESIDE UTTARA INFO SOLUTIONS LTD"
4418,2280,"Srinivasapura Colony,SRINIVASAPURA,IN FRONT OF NANDHINI MILK PARLOUR"
4419,4006,"Jn of NH-7,DEVANAHALLI,IN FRONT OF TALUKU OFFICE"
4420,531,"Hosakerehalli Cross,BANASHANKARI 3RD STAGE,OPPOSITE OF N.C.E.R.T."
4421,4485,"Varthuru Kodi,WHITEFIELD,BESIDE MANAPURAM GOLD LOAN (LEFT SIDE)"
4422,1637,"Rahmath Nagara,RT NAGARA POST OFFICE,OPPOSITE OF NANDINI HOTEL"
4423,3502,YELAHANKA
4424,4033,"Hosakote Bus Stand,HOSAKOTE,BESIDE MUNICIPAL OFFICE"
4425,4827,Thirupalya GOVT HOSPITAL
4426,4423,DODDANALLURAHALLI
4427,113,Military Accounts Office
4428,2989,"Seetha Kempanahalli CROSS,SEETHA KEMPANAHALLI,BESIDE OPEN AREA"
4429,5006,Nobo Nagara
4430,2471,"Matha,MATHA VILLAGE,OPPOSITE OF WATER TANK"
4431,2571,"Gandhi Bhavan,BANGALORE UNIVERSITY,OPPOSITE OF BANGALORE UNIVERSITY YOGA CENTER"
4432,873,"Amrutahalli,AMRUTHAHALLI,BESIDE AMRUTH CLINIC"
4433,4797,HSR Layout 2nd Sector
4434,4180,"SINGAYYANPALLYA,HOODI,OPPOSITE OF BIMAL AUTO AGENCY"
4435,1491,"Basaveshwara College,RAJAJINAGARA 2ND BLOCK,BESIDE BASAVESHWARA COLLEGE"
4436,1656,"Frazer Twon,FRAZER TOWN,OPPOSITE OF ST ANTHONYS CHURCH"
4437,1909,Judicial Layout
4438,2995,"TB Stop Tumkur Road,I.I.H.R.HESARAGHATTA,BESIDE PETTY SHOP"
4439,1997,"Kaggalipura,KAGGALIPURA,IN FRONT OF MAYUR JEWELLERS & BAKERY"
4440,4700,"Muttana Halli,SARJAPURA HOBLI, ANEKAL TALUK,BESIDE GOVT JUNIOR PRIMARY SCHOOL"
4441,1665,East railway station
4442,837,"Indian Oil,SUBBAIAHAN PALYA,OPPOSITE OF BATA SHOW ROOM"
4443,2952,"Chikkabanawara Railway Gate,CHIKKA BANAVARA,BESIDE RAILWAY STATION"
4444,1400,KP Agrahara 16th cross
4445,583,"MCTC Bus Stand,BAPUJINAGAR"
4446,1622,"Elgin Floor Mill,LANGFORD TOWN SHANTHI NAGARA,OPPOSITE OF CROPS OF MILITARY SCHOOL"
4447,1653,"Pillanna Garden,PILLANNA GARDEN,OPPOSITE OF SIDDHI VINAYAKA TEMPLE"
4448,3661,Yelahanka NES
4449,2726,KACHOHALLI GATE
4450,1526,"Geleyara Balaga AGB Layout,MAHALAKSHMIPURAM,BESIDE GURU KRUPA DAY CARE CIRCLE"
4451,5234,"Kanakanagara Gate,KAGALIPALYA,BESIDE OPEN AREA"
4452,3854,"Narayanapura Cross,HEGDE NAGARA,BESIDE JAMIA RESIDENTIAL SCHOOL"
4453,1248,"Igglur,CHANDAPURA POST & ANEKAL TALUK,BEHIND SRI VENUGOPAL SWAMY TEMPLE"
4454,1943,"Nettigere,NETTIGERE,OPPOSITE OF GOVT.HIGHER PRIMARY SCHOOL"
4455,3050,"Kallodu,KALLODU,BESIDE GOVERNMENT PRIMARY SCHOOL"
4456,46,"Swastik,SHESHADRI PURAM,OPPOSITE OF SESHADRIPURAM POLICE STATION"
4457,4324,"DRDO 2ND Phase,KAGADASAPURA,BESIDE D.R.D.O. BUS STAND"
4458,5067,Madiwala Market
4459,3568,Jn of 8th Main 14th Cross
4460,650,"NGEF Ground,SADANANDA NAGARA,OPPOSITE OF N.G.E.F.FACTORY"
4461,4361,"Nallur,NALLURU,IN FRONT OF LAKSHMI VEKATESHWARA SWEETS"
4462,1886,"Hosa Doddi Gate,HOSADODDI,IN FRONT OF NARAYANA GURUKULA"
4463,1720,Minerva Circle
4464,2862,"Tavare Kere Magadi Road,TAVAREKERE,BESIDE PETTY SHOP"
4465,4235,"Bommana Bande,IN FRONT OF HUNASE MARA"
4466,4232,"Dodda Gattiganabbe,IN FRONT OF RESIDENTIAL AREA"
4467,3475,"Kogilu ,KOGILU,BESIDE PETTY SHOP"
4468,263,Apartment Sarjapura road
4469,3328,"HMT House,JALAHALLI,BESIDE OPEN AREA"
4470,3690,"YADIYURAPPA NAGARA,IN FRONT OF NILAGIRI THOPU"
4471,1228,"Malleshwaram 8th Cross,MALLESHWARAM,OPPOSITE OF R.V.APARTMENTS"
4472,1225,Narayanappa Shettipalya 18th Cross
4473,4778,MICO Factory
4474,3865,"Koli Farm Hegade Nagara Road,R.M.H.NAGARA,IN FRONT OF OF C.R.P.QUARTERS"
4475,4861,"Eco Space,BELLANDUR,IN FRONT OF ECO SPACE COMPANY"
4476,2593,"Prashanthanagar,AMARAJYOTHI NAGARA,IN FRONT OF KARANTH VIHAR HOTEL"
4477,3371,"Dairy Circle Yalahanka New Town,YELAHANKA NEW TOWN,BESIDE DAZZLE SUPER MARKET"
4478,3263,"Venugopal Nagara,VENUGOPALA NAGARA,BESIDE OPEN AREA"
4479,344,"Chinmaya Mission Hospital,INDIRANAGARA,BESIDE POSTAL OFFICERS QUARERS C & D BLOCK"
4480,5335,"Sumana Halli,SUMANAHALLI,IN FRONT OF SUMANAHALLI DEPOT 31"
4481,2112,Balaji Badavane
4482,2891,"8th Mile T Dasarahalli,8TH MILE,BESIDE PETROL BUNK"
4483,1573,"Raliway Gate RPC Layout,VIJAYANAGARA 2ND STAGE,SLV CONDIMENTS"
4484,3152,"Pillahalli colony,PILLAHALLI,IN FRONT OF RUDRESHWARA HOTEL"
4485,1464,"Vidyagiri Layout,CHANDRA LAYOUT,OPPOSITE OF DOOR NO 303"
4486,413,"Navodaya Nagara,NAVODAYA NAGARA,IN FRONT OF VISHWAS SHOPPING CENTRE"
4487,3702,"KNarayanapura,K.NARAYANAPURA,BESIDE KAVERI BAKERY & SWEETS"
4488,1779,"BTM 16Th Main,BTM LAYOUT,IN FRONT OF LIBRARY"
4489,4887,Electronic City 2nd Phase
4490,4733,Bettadasanapura
4491,4179,"Garudachar Palya,HOODI,IN FRONT OF XYLEM AIR BUS"
4492,4226,"Bisanahalli,BISANAHALLI,OPPOSITE OF MILK DAIRY"
4493,1840,"Byana Palya, VAJARAHALLI"
4494,4095,"K Chansandra,K.CHANNASANDRA,IN FRONT OF ANNAPOORNESHWARI HOTEL"
4495,2120,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),BESIDE VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT"
4496,2264,"Muneshwara Layout,MUNESHWARA LAYOUT, KARUBELE,IN FRONT OF SANTOSH STORES"
4497,3368,"Leggere Circle,LAGGERE,OPPOSITE OF BMTC LAGGERE BUS STAND"
4498,3650,"Bank Circle Doddaballapura,OPPOSITE OF S.B.I."
4499,3118,"Hosapalya,HOSAPALYA,BESIDE OPEN AREA"
4500,2007,Vasudevapura School
4501,968,Periyar Nagara Circle
4502,1615,"ITI Layout Dollars colony,AGS LAYOUT,BESIDE SAGAR CAFE"
4503,2450,"Lingegowdana Doddi cross,BESIDE OPEN AREA"
4504,209,Ramagondanahalli Varthuru
4505,1854,"KEB Office Somanahalli,SOMANAHALLI,OPPOSITE OF A.P.S. COLLEGE OF ENGINEERING"
4506,2386,"Rampura,RAMPURA,OPPOSITE OF WATER TANK"
4507,3460,"Ittige Factory,AGRAHARA,IN FRONT OF L.K.RICE GRAIN MERCHANTS"
4508,5121,E Muthasandra
4509,2777,Water Tank
4510,2915,"Vinayaka Nagara,VINAYAKA NAGARA,BESIDE LATA PROVISION STORE"
4511,4502,"HAL Kalyana Mantapa,HAL POLICE STATION,IN FRONT OF TOUCH DOWN"
4512,2469,"Manchanabele,MANCHANA BELE,IN FRONT OF SRI MANJUNATHA SWAMY ENTERPRISES"
4513,297,TJohn College Cross
4514,4346,"Shringarapura,SRINGARAPURA,BESIDE ALLIED SALES CORPORATION"
4515,5091,"Kembathahalli,KEMBATAHALLI,IN FRONT OF MAHAGANAPATHI TEMPLE"
4516,1413,"Gangondahalli Church,GANGADHARA HALLI, AHMED NAGARA,IN FRONT OF A.A.F.FANCY STORES"
4517,4977,Bommandanahalli Cross
4518,5014,Muthurayanaswami Temple
4519,2884,"Thippenahalli Cross,TIPPENAHALLI CROSS,BESIDE WATER TANK"
4520,4936,"Dekkan ,HONGASANDRA,NEAR SHANTHISAGAR HOTEL"
4521,4301,"Marasandra,MARASANDRA,OPPOSITE OF ANJANEYA TEMPLE"
4522,3791,"Avalahalli ,AVALAHALLI,IN FRONT OF GEETHA HOSPITAL"
4523,1951,"Hosur,HOSURU,IN FRONT OF MILK DAIRY"
4524,5263,"Malagala Bus Stand,MALAGALA,OPPOSITE OF NOVELTY FURNISHINGS"
4525,951,"Sadananda Nagara,SADANANDA NAGARA,IN FRONT OF DOOR NO 188"
4526,4779,Somasundarapalya Cross
4527,3315,"Mathahalli cross,MATTHAHALLI,OPPOSITE OF  LAKSHMI BAKERY"
4528,332,Bapuji Nagara
4529,4369,"Rayasandra,RAYASANDRA"
4530,3106,"Gejjagadahalli,GEJJAGADAHALLI,BESIDE GOVT.PRIMARY SCHOOL"
4531,387,Venkateshapura
4532,3612,"Escorts Yalahanka Road,YELAHANKA,BESIDE FEDERAL MOGUL GOETZE INDIA"
4533,3461,"Agrahara Layout,AGRAHARA,IN FRONT OF GOVERNMENT SCHOOL"
4534,1981,"Gundanjaneya Swamy Temple,RAVGODLU,IN FRONT OF ANJANEYA TEMPLE"
4535,1411,"Nayandahalli Railway Gate,NAYANDAHALLI,OPPOSITE OF PRASHANTH MINERALS"
4536,4034,Venkatapura Gate
4537,2154,"Beedi Karmikara Colony,Kengeri Satelite Town,CDD Society"
4538,4469,"Vaidehi Hospital,WHITEFIELD,OPPOSITE OF TTMC BUS STAND"
4539,2501,"Srinivasapura,K Gollahalli"
4540,1043,"Dinnur,RT NAGARA,OPPOSITE OF SRI SHABARI DARSHAN HOTEL"
4541,607,"Ramaswamy Palya,MARUTHI SEVA NAGARA,IN FRONT OF RAPHA MEDICALS"
4542,4882,"Hebbagodi,HEBBAGODI,IN FRONT OF POLICE QUARTERS OR OPPOSITE OF MASJID"
4543,4834,"Heelalige Cross,ANEKAL TALUK,IN FRONT OF PRIYANKA ENTERPRISES"
4544,299,Koli Farm Gate Bannerghatta Road
4545,1753,"Mallige Hospital Siddapura,SIDDAPURA,BESIDE MALLIGE HOSPITAL"
4546,3598,Majara Hosahalli Cross
4547,120,HAL Main Gate
4548,1415,Chandra Layout
4549,1575,"Binni Layout,VIJAYANAGARA,BESIDE JP PARK"
4550,1164,"Jn of Nagavara,NAGAVARA,IN FRONT OF RASI TVS SERVICE CENTER"
4551,4659,"Amrita Nagara,CHOODASANDRA,OPPOSITE OF S.M.J.SKY SHOPPY"
4552,3931,Bileshivale
4553,2404,"Pachepalya Cross,BESIDE OPEN AREA"
4554,1676,KHRoad
4555,1446,"Vijayanagara TTMC,SUBBANNA GARDEN,OPPOSITE OF VIJAYANAGARA T.T.M.C."
4556,1883,"Vaddarapalya,VADERAHALLI,OPPOSITE OF GOVT.HIGHER PRIMARY SCHOOL"
4557,4888,"Sampige,ELECTRONIC CITY POST,OPPOSITE OF AMBIKA DEPARTMENT STORE"
4558,326,"Chandra Layout,CHANDRA LAYOUT,OPPOSITE OF CHANDRAGIRI PALACE"
4559,686,"Jeevan Bhimanagara Bus stand,HAL 3RD STAGE,OPPOSITE OF LIC OF INDIA"
4560,2448,"Hagalahalli,HAGALAHALLI,IN FRONT OF HANUMANTHARAYA SWAMY TEMPLE"
4561,1292,Veerabhadranagar
4562,4078,"Kodigehalli,IN FRONT OF AVVAJI BAKERY"
4563,3496,"Bharathi Nagara,IN FRONT OF AMM CAR AUTO ACCESSORIES"
4564,1351,"Halehalli,ANEKAL TALUK,IN FRONT OF GOVERNMENT RATION SOCIETY"
4565,1768,"Srinivasa Nagara,BANASHANKARI 1ST STAGE, SRINIVASA NAGARA,IN FRONT OF MANGALADEEP MEDICALS"
4566,846,"Central Silk Board,BTM LAYOUT, MADIWALA,IN FRONT OF CENTRAL SILK BOARD"
4567,5259,"Razak Palya,RAZACK PALYA,BESIDE OPEN AREA"
4568,5283,"BEML Gate,KUNDALAHALLI,OPPOSITE OF RELIANCE PRESS"
4569,3264,"Rockline Studio Rajiv Gandhi Nagara,BESIDE OPEN AREA"
4570,829,"Mahathma Gandhi Statue,BESIDE CHINNASWAMY STADIUM"
4571,3559,Government School Tharahunise
4572,1838,Gubbalala Gate
4573,3633,Tindlu
4574,3408,"RMG Factory,KEREGUDDADA HALLI,BESIDE SAMMAR BAKE ZONE"
4575,2395,"Thavarekatte,CHUNCHANA KUPPE,BESIDE OPEN AREA"
4576,1737,"Kaval Byrasandra,RT NAGARA POST,BESIDE ANJANEYA TEMPLE"
4577,2164,Satellite Club
4578,4499,"Thiruranga Cross,ANEKAL TALUK,OPPOSITE OF ASHWATHA KATTE"
4579,2194,"Mallapura Gate,NELAMANGALA,BESIDE PETTY SHOP"
4580,1929,"BGS College Cross,GANGASANDRA,BESIDE OPEN AREA"
4581,1383,"Brundavananagara Jinke Park,Chamarajpet,Rajiv Gandhi Sports Complex"
4582,4244,"Kattigenahalli Gate,OPPOSITE OF MASJID"
4583,2691,"Kannalli,KANNALLI,BESIDE RESIDENTIAL AREA"
4584,1303,"Marsoor gate ,MARASOOR GATE-ANEKAL TALUK,NEAR BHARAT PETROL BUNK"
4585,5025,Kyasaraguppe
4586,169,Shivajinagar Bus Station
4587,1897,Meda Maranahalli Cross
4588,5109,"Byrasandra,BYRASANDRA,OPPOSITE OF ANJANEYA TEMPLE"
4589,1191,"Veerasandra Gate,ELECTRONIC CITY POST,IN FRONT OF SHANKAR INFRASTRUCTURE MATERIAL LIMITED"
4590,2767,"Kanuvanahalli,KANUVANA HALLI,BESIDE WATER TANK"
4591,2273,"Glass House,SRINIVASAPURA,BESIDE SATHYA SAI TENT HOUSE"
4592,901,Chokkanahalli
4593,4713,"Nobel Residency Gate,BOMMANAHALLI-BEGURU VIA JIGANI,NEAR GR.QUEENS PRIDE APARTMENT"
4594,3772,"M Hosahalli,M.HOSAHALLI,BESIDE ASHWATHA KATTE"
4595,5083,CK palya Cross
4596,278,Shanthinikethan Layout
4597,4704,"Hongansandra,VIRAT NAGARA,OPPOSITE OF LATHA TRADERS"
4598,53,"BTM Layout,BTM Layout 2nd Stage,Kuvempunagara Bus Stand"
4599,3719,Cholanayakanahalli
4600,5047,"Rajarajeshwarinagara Gate,RAJA RAJESHWARI NAGARA,OPPOSITE OF GOPALAN MALL ARCADE"
4601,1340,"Ballur Cross,ATTIBELE POST-ANEKAL TALUK,BESIDE INDIAN OIL PETROL BANK, M.D.R.FUEL STATION"
4602,2934,"KRS Gowda Layout,H.M.T.LAYOUT,BESIDE MADHU TIFFEN CENTER"
4603,2052,Arekere MICO Layout
4604,2594,"Circle,PATTEGARA PALYA,IN FRONT OF LAKSHMI VENKATESHWARA SOURDA CREDIT CO-OPERATIVE LTD"
4605,4236,"Kattiganahalli,OPPOSITE OF MASJID"
4606,4628,"HSR Layout 2nd Sector,BESIDE GNAN SRISTL SCHOOL OF EXCELIENCE"
4607,3323,"Kanksha nagar ,KANSHIRAM NAGARA CROSS,BESIDE OPEN AREA"
4608,145,"Sreenivagilu,KORAMANGALA RING ROAD,BESIDE ASC NORTH COMPLEX"
4609,254,"Ambedkar Nagara,AMBEDKARNAGARA"
4610,4141,"Jn of 8th Main and 3rd Cross,KALYANA NAGARA,IN FRONT OF GANAPATHI TEMPLE"
4611,4621,"Munnekolalu,MUNNEKOLALA, MARATHAHALLI POST,BESIDE SURYANARYANA NAVAGRAHA TEMPLE"
4612,4528,Sorahunase Temple
4613,1008,DEPOT-36
4614,1884,"Gudipalya,IN FRONT OF DOOR NO-38"
4615,3091,"Mathahalli cross,MATTHAHALLI,IN FRONT OF LAKSHMI BAKERY"
4616,5310,"Laggere Bridge,NARASHIMA SWAMY LAYOUT, LAGGERE,IN FRONT OF KADAMBA BAR AND RESTAURANT"
4617,2998,"Hurali Chikkana Halli,HURALI CHICKKANAHALLI,BESIDE SRI LAKSHMI VENKATESHWARA BAKERY"
4618,3733,"Bagaluru Cross,BESIDE OPEN AREA"
4619,196,"Chikkabanawara Railway Gate,CHIKKA BANAVARA,BESIDE GREEN COMFORT CAMPUS HOME"
4620,571,"Gourav Nagara,GOWRAVA NAGARA,IN FRONT OF KANISHKA DIAGNOSTIC"
4621,2636,"Kachohalli,KACHOHALLI,BESIDE ASHWATHA KHATTE"
4622,3072,"Kempapura,KEMPAPURA,BESIDE ANJANEYA SWAMY TEMPLE"
4623,718,"Nagasandra Cross,NAGASANDRA CROSS,BESIDE SRIDEVI ENTERPRISES"
4624,3897,"Davis Road,RICHARDS TOWN,OPPOSITE OF REGENCY SPLENDOUR"
4625,3614,"Haniyur,HANIYURU,BESIDE GOVT.PRIMARY SCHOOL"
4626,2240,Dhananayakanahalli
4627,4955,Malenallasandra
4628,2734,"Bychakuppe Gate,TAVAREKERE,IN FRONT OF WATER TANK"
4629,4460,"Gandipura,WHITE FIELD,IN FRONT OF GOVT. SCHOOL GANDHI PURA"
4630,224,"Vasanthapura,VASANTHAPURA,BESIDE OPEN AREA"
4631,3776,"Thirumenahalli Gate,THIRUMENAHALLI,OPPOSITE OF ANJANEYA TEMPLE"
4632,3351,"Singapura Layout,SINGAPURA LAYOUT,BESIDE SHREE LAKSHMI STEEL CENTER"
4633,3928,Kyalasanahalli
4634,1403,"Guddada Halli Mysore Road,TIMBER YARD LAYOUT,IN FRONT OF PARAS PLY WOOD"
4635,2757,"Hosapalya,BESIDE OPEN AREA"
4636,1115,"Mathikere Post Office,MATHIKERE,IN FRONT OF SAI KRUPA HOSPITAL"
4637,1731,"Wilson Garden 12th Cross,WILSON GARDEN,OPPOSITE OF PRESTIGE KITECHEN SMART"
4638,3856,Reva College
4639,2677,Heligehalli Gollarahatti
4640,942,"Devasandra,DEVASANDRA,BESIDE B.M.T.C.BUS STAND"
4641,520,Kengeri Police Station
4642,5004,Shanthinikethana Layout
4643,3509,"Bharathi Nagara,IN FRONT OF I.A.F.COMPOUND"
4644,4895,"Suryacity Gate,CHANDAPURA,IN FRONT OF K.H.B.ARCH"
4645,1334,"Avalahalli New BDA Layout,AVALAHALLI BDA,BESIDE INDANE LPG GODOWN"
4646,4398,Dandu Palya
4647,259,Dommasandra 
4648,303,Jalli Machine Bannerghatta Road
4649,3616,"Arakere,AREKERE,BESIDE RESIDENTIAL AREA"
4650,815,Chikka Bidarakallu
4651,396,"Coles Park,FRAZER TOWN,OPPOSITE OF PEEKAYS SUPER MARKET"
4652,3786,"Mailanahalli Bagalur,MYLANAHALLI,BESIDE GOVT SCHOOL"
4653,923,Byatarayana Pura
4654,2729,"Channenahalli Arch,CHANNENA HALLI,BESIDE OPEN AREA"
4655,2752,"Maimanapalya,MAHIMANNANA PALYA,IN FRONT OF ANJANEYA TEMPLE"
4656,2253,"Kalyana Nagara,KALYANA NAGARA,IN FRONT OF SANTHOSH SEA FOOD RESTAURANT"
4657,3817,"Budigere,BUDIGERE,BESIDE SHIVA TIFFEN CENTRE"
4658,3453,"Maruthi Nagara Kannur Road,YELAHANKA,BESIDE SRINIVASA MEDICALS"
4659,5097,Kolathur
